"logFC"	"AveExpr"	"t"	"P.Value"
"CIDEB"	0.319742953827778	-0.184070083672414	2.28039374856062	0.0261813142219847
"ZNF672"	-0.347752766313889	-0.00243660337931035	-2.27558773227567	0.026485658898188
"ADRBK2"	-0.298875983466667	-0.118298677258621	-2.27365230378126	0.0266091037981444
"EVI2A"	0.390948630288889	-0.250174815137931	2.27327891743644	0.0266329775559379
"PTER"	0.429239315025	0.155966821689655	2.27264422657416	0.0266736022555127
"NAT1"	0.425611550333333	0.0873598572068966	2.27017246575847	0.0268323358348729
"MORC1"	0.160737800394444	-0.1327812495	2.2663399110207	0.0270801117588725
"CDC42"	0.221732073133333	-0.0173738832931034	2.26617955235791	0.0270905229904801
"POLR3B"	-0.37780310305	0.0221152921724138	-2.26486092877966	0.027176268582179
"PRRX1"	0.387406008244444	-0.363209987965517	2.26446463282147	0.0272020852448061
"SPP1"	0.464222678258334	0.28439454262069	2.26242111387803	0.0273355548331368
"CST6"	0.590436590205556	0.048735770137931	2.26044534455973	0.0274651499514099
"UBAP2"	-0.244125716744444	0.00759367582758621	-2.26017528120123	0.027482906159983
"ZMYM1"	0.336971744469444	0.0352453804137931	2.25915870227855	0.0275498355739397
"ATP5A1"	-0.273586703183333	0.18794368212069	-2.259036009747	0.0275579231321778
"INSL4"	-0.291024956266667	-0.0899388187758621	-2.25875467786943	0.027576475692206
"SFRP4"	0.847377489180555	-0.250016064844828	2.25688615207389	0.0276999770137064
"OXR1"	0.357811887905556	0.388763293810345	2.25686960745367	0.0277010727209157
"MUS81"	0.249765358569445	-0.0517168829827586	2.25631637512143	0.0277377339328142
"MOXD1"	0.492287954202778	-0.471824857655172	2.25536143327673	0.0278011162837239
"RABGAP1"	0.372562790608333	0.0238342032413793	2.25350485226444	0.0279247096628008
"CNNM4"	0.221098133552778	0.240788108862069	2.25346779558587	0.0279271814770933
"RNF34"	-0.244034311333333	0.0812101292241379	-2.25074695797972	0.0281092003698078
"ABCC10"	-0.260537352547222	-0.0930493634310345	-2.24749172512277	0.0283283460180788
"SLC25A22"	-0.241238708230556	0.063010417862069	-2.2473627214778	0.028337061682912
"MGC15523"	-0.261400255597222	-0.12722537387931	-2.24706730453135	0.0283570293842406
"DEFB1"	0.682752533688889	0.913963730051724	2.24669141797622	0.0283824541215543
"MSC"	0.257338502666667	-0.410890947258621	2.24587850453956	0.0284375079602302
"CHST5"	-0.245151391388889	0.0690877402068966	-2.24385889360866	0.0285746927442148
"ZNF189"	0.346896117038889	0.0434124764827586	2.24330116207354	0.0286126802385285
"CDH18"	-1.18366619701111	-0.291500230431035	-2.24311787803178	0.0286251735771402
"PTPRM"	-0.590272393752778	0.00715693220689655	-2.23980024662397	0.0288521501187429
"SVEP1"	0.28884919865	-0.411912630896552	2.23922253277094	0.0288918365470287
"KRT16"	0.526838195797222	0.0287731534655172	2.2372169683108	0.029029984322346
"INSL3"	0.154091084027778	-0.0346533868448276	2.23448267772947	0.0292192673677164
"THEG"	0.281748697886111	-0.120376698206897	2.23432673307705	0.0292300954846404
"RAD54L2"	-0.252184128663889	-0.0479015976551724	-2.23308038061683	0.0293167640512926
"FDXR"	-0.367322961480556	0.148966790275862	-2.23268608167864	0.0293442298798872
"SLC12A9"	-0.251945411841667	0.150089344775862	-2.23146914187216	0.0294291418903513
"ARS2"	-0.152722257191667	-0.0463269645517241	-2.22940482163278	0.0295736755526502
"PTPRO"	0.224555666769444	-0.175346261137931	2.22715655742657	0.0297317998157057
"TCF3"	-0.246602366611111	-0.191585216448276	-2.2269655902244	0.0297452651471099
"CUEDC2"	-0.275801184794445	-0.0861044602931035	-2.22598803791828	0.0298142777892636
"KLHL18"	-0.207425970205556	0.0107837926896552	-2.22560346327837	0.0298414664170373
"AOC3"	0.293666017727778	-0.452206757310345	2.22462807484283	0.0299105223836354
"PDCD10"	0.313717603130556	0.0668128838793104	2.22428896479667	0.0299345638160951
"SLC24A1"	-0.208307016488889	0.0802427259827586	-2.22367113741869	0.0299784088826752
